caseid,yyyymm,yyyyq,yyyy,id,idprev,datepr,ics,icc,ice,pago,pagor1,pagor2,pexp,inexq1,inexq2,inex,rinc,bago,bexp,bus12,bus5,news1,news2,unemp,govt,ratex,px1q1,px1q2,px1,px5q1,px5q2,px5,dur,durrn1,durrn2,hom,homrn1,homrn2,shom,shomrn1,shomrn2,car,carrn1,carrn2,income,incqfm,ytl10,ytl90,ytl50,ytl5,ytl4,ytl3,homeown,homeval,homeamt,homeqfm,invest,invamt,invqfm,age,birthm,birthy,region,sex,marry,numkid,numadt,race,educ,eclgrd,ehsgrd,egrade,vehown,vehnum,gaspx1,gaspx2,gas5,gas1px1,gas1px2,gas1,wt,FFR,INFLATION,UNRATE,CPI,SHILLER,MORTG,PAGO,PEXP,INEXQ1,INEX,RINC,BAGO,BEXP,BUS12,BUS5,UNEMP,GOVT,RATEX,PX1,PX5,DUR,HOM,SHOM,CAR,INCOME,HOMEOWN,HOMEVAL,AGE,BIRTHY,WEST,NORTHEAST,SOUTH,SEX,MARRY,NUMKID,NUMADT,FAMSIZE,AFRICAN,HISPANIC,NATIVE,ASIAN,ECLGRD,VEHOWN,VEHNUM,GASPX1,GAS5,GAS1PX1,GAS1,ZLB,CPIDURABLES,mm,BUS12AG,PX1DISP,VXO,INFLVOLA,first,second,single,CARLOAN,HOMPX1Q1,HOMPX1Q2,HOMPX1,HOMPX5Q1,HOMPX5Q2,HOMPX5,pjob,pssa,pinc,pcry,PINC2,pstk,PINC,PJOB,INFLQRTL,PX1LAG,DPX1,DURLAG,DDUR,PX1BAR,PX1MEAN,PX1STD,GOOD,DURRN1,CARRN1,HOMRN1,INFLFORW,SPF,OUTSIDE,GOOD2,fitted,resids
240026,201301,20131,2013,115,,,105.61,77.690002,123.55,5,52,0,1,1,13,13,3,5,3,9,1,63,85,3,3,1,3,,0,2,1,1,1,12,0,5,62,0,5,86,0,5,62,0,15000,1,1,5,1,1,1,1,2,,,,5,,,20,11,1992,1,2,5,1,4,3,4,5,1,14,,,1,100,100,3,,0,0,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,1,1,13,0,-1,0,,1,0,0,1,0,1,1,-1,-1,-1,4.1725225,0,,20,1992,1,0,0,1,0,1,4,5,0,1,0,0,0,,,1,100,0,0,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,50,70,30,3,50,50,30,50,1,,,,,,4.3400002,3.8800001,0,12,62,62,,2.0999999,1,0,4.0202918,-4.0202918
239980,201301,20131,2013,69,,,31.6,77.690002,2,5,54,67,5,3,,0,5,5,5,5,5,59,56,1,5,3,1,98,96,1,98,96,1,16,13,1,12,16,5,52,86,1,13,0,220000,1,5,1,5,5,4,3,1,5,340000,1,1,200000,1,53,11,1959,4,2,1,0,2,1,3,5,1,12,,,1,200,200,1,100,100,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,,,1,1,-1,1,6.8580999,1,-1,53,1959,0,0,1,1,1,0,2,2,0,0,0,0,0,,,1,200,1,100,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,10,-10,5,5,-5,55,20,20,5,20,10,20,55,4,,,,,,4.3400002,3.8800001,0,16,13,12,,2.0999999,0,0,4.2798696,
240019,201301,20131,2013,108,,,105.61,153.38,74.93,1,13,16,3,3,,0,3,5,3,1,5,0,0,1,5,1,1,98,96,2,98,96,1,42,0,5,61,0,5,61,0,5,61,0,70000,1,5,5,5,3,3,2,1,3,180000,1,5,,,66,8,1946,4,2,1,0,2,1,3,5,1,12,,,1,164,164,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,0,0,0,-1,0,1,-1,1,-1,1,,,1,-1,-1,-1,5.7129674,1,0,66,1946,0,0,1,1,1,0,2,2,0,0,0,0,0,,,1,164,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,0,50,0,3,80,50,0,0,4,,,,,,4.3400002,3.8800001,0,42,61,61,,2.0999999,0,0,4.3821273,
240208,201301,20131,2013,432,,,46.41,115.53,2,3,0,0,5,3,,0,1,1,5,5,5,56,0,1,5,1,1,2,2,5,1,-1,1,13,0,1,12,0,5,86,0,1,18,0,175000,1,5,1,5,5,4,3,1,3,350000,1,1,150000,2,38,1,1975,4,2,1,3,2,1,6,1,1,17,,,1,50,50,1,20,20,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,-1,0,0,1,1,-1,-1,-1,1,-1,1,2,-1,1,1,-1,1,6.6292582,1,0,38,1975,0,0,1,1,1,3,2,5,0,0,0,0,1,,,1,50,1,20,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,10,10,0,0,100,1,50,5,100,0,1,,,,,,4.3400002,3.8800001,0,13,18,12,,2.0999999,1,0,4.1618795,-2.1618795
240188,201301,20131,2013,412,,,76.010002,77.690002,74.93,1,10,0,3,1,3,3,3,5,3,9,3,0,0,3,3,3,1,3,3,1,3,3,5,51,0,1,12,16,5,71,61,1,30,12,65000,1,5,5,5,3,3,2,2,,,,1,20000,1,41,6,1971,1,2,1,2,2,1,4,1,1,15,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,3,0,-1,0,,0,0,0,0,3,3,-1,1,-1,1,5.6388593,0,,41,1971,1,0,0,1,1,2,2,4,0,0,0,0,1,,,0,0,0,0,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,10,50,30,5,50,50,30,10,2,,,,,,4.3400002,3.8800001,0,51,30,12,,2.0999999,1,0,4.1854773,-1.1854775
240391,201301,20131,2013,1180,121,201207,135.22,115.53,147.86,3,0,0,1,1,3,3,3,1,3,1,1,0,0,3,3,3,1,3,3,2,3,3,1,42,0,1,16,12,1,21,0,1,16,0,95000,1,5,5,5,4,3,3,1,3,100000,1,1,25000,1,34,1,1979,4,2,1,2,2,1,3,5,1,12,,,3,,0,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,1,3,0,1,0,1,1,0,0,0,3,3,1,1,1,1,6.0183492,1,0,34,1979,0,0,1,1,1,2,2,4,0,0,0,0,0,,,0,0,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,20,50,80,3,80,50,80,20,2,10,-7,1,0,-3.5,4.3400002,3.8800001,0,42,16,16,,2.0999999,1,0,4.1304154,-1.1304154
240144,201301,20131,2013,368,,,46.41,77.690002,26.309999,5,52,50,3,1,10,10,3,5,3,5,5,0,0,3,5,1,1,2,2,2,1,1,1,12,0,1,16,12,5,52,0,1,12,0,50000,1,5,5,1,3,2,2,1,5,135000,1,1,15000,1,27,2,1985,3,2,5,0,3,5,5,1,1,16,,,1,2,2,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,1,10,0,-1,0,-1,-1,0,-1,1,2,1,1,1,-1,1,5.3764954,1,-1,27,1985,0,1,0,1,0,0,3,3,0,0,0,1,1,,,1,2,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,1,-1,1,1,1,50,20,50,5,20,50,50,50,1,,,,,,4.3400002,3.8800001,0,12,12,16,,2.0999999,1,0,4.0753536,-2.0753536
240069,201301,20131,2013,158,,,76.010002,77.690002,74.93,1,12,13,1,5,50,-50,5,1,5,3,5,33,19,1,5,1,1,3,3,1,3,3,5,61,0,3,12,0,5,61,0,1,12,16,130000,1,5,5,5,5,4,3,1,5,160000,1,5,,,63,9,1949,4,2,3,0,1,1,6,1,1,17,,,1,100,100,1,7,7,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,-1,-50,-1,1,-1,0,-1,1,-1,1,3,3,-1,0,-1,1,6.3320065,1,-1,63,1949,0,0,1,1,0,0,1,1,0,0,0,0,1,,,1,100,1,7,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,5,5,20,40,20,5,0,10,20,20,2,,,,,,4.3400002,3.8800001,0,61,12,12,,2.0999999,1,0,4.3585291,-1.3585293
240139,201301,20131,2013,363,,,46.41,115.53,2,3,50,54,5,1,1,1,5,5,5,5,5,63,45,3,3,1,1,2,2,1,2,2,1,12,0,1,12,16,8,,,1,12,16,134000,1,5,5,5,5,4,3,1,3,595000,1,5,,,55,,1957,1,2,3,0,2,1,4,5,1,13,,,1,100,100,1,25,25,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,-1,1,1,-1,-1,-1,-1,-1,0,0,1,2,2,1,1,,1,6.3623118,1,0,55,1957,1,0,0,1,0,0,2,2,0,0,0,0,0,,,1,100,1,25,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,1,1,1,1,1,1,20,1,3,100,1,1,1,1,,,,,,4.3400002,3.8800001,0,12,12,12,,2.0999999,1,0,4.2956014,-2.2956014
240117,201301,20131,2013,341,,,135.22,115.53,147.86,3,0,0,1,3,,0,3,1,1,1,1,14,20,3,3,1,1,2,2,1,2,2,1,11,0,5,51,0,5,52,0,1,12,0,55000,1,5,5,1,3,2,2,2,,,,5,,,28,,1984,4,2,5,0,2,5,5,1,1,16,,,1,15,15,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,0,0,0,1,1,1,1,0,0,1,2,2,1,-1,-1,1,5.4718056,0,,28,1984,0,0,1,1,0,0,2,2,0,0,0,1,1,,,1,15,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,40,20,20,3,20,10,20,40,1,,,,,,4.3400002,3.8800001,0,11,12,51,,2.0999999,1,0,4.0832195,-2.0832195
240288,201301,20131,2013,1077,53,201207,2,2,2,5,59,54,5,5,3,-3,5,5,5,5,5,59,56,1,5,3,1,5,5,1,3,3,5,61,62,1,12,0,5,52,86,1,12,16,,2,,,,,,,1,1,200000,1,1,,1,65,3,1947,4,2,1,0,2,1,4,5,1,13,,,1,12,12,1,9,9,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,-1,-3,-1,-1,-1,-1,-1,1,-1,0,5,3,-1,1,-1,1,,1,1,65,1947,0,0,1,1,1,0,2,2,0,0,0,0,0,,,1,12,1,9,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,0,0,30,5,50,60,30,0,3,4,1,-1,0,.5,4.3400002,3.8800001,1,61,12,12,,2.0999999,1,0,4.3742614,.62573874
240238,201301,20131,2013,1027,234,201207,2,2,2,5,58,54,5,5,5,-5,5,5,5,4,5,85,45,3,5,1,1,3,3,1,3,3,5,72,0,1,16,12,5,61,0,8,,,36000,1,5,5,1,2,2,1,1,5,350000,1,1,125000,1,81,9,1931,4,2,1,0,2,1,3,5,1,12,,,1,100,100,1,100,100,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,-1,-5,-1,-1,-1,-1,-1,0,-1,1,3,3,-1,1,-1,,5.0479913,1,-1,81,1931,0,0,1,1,1,0,2,2,0,0,0,0,0,,,1,100,1,100,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,0,998,0,3,0,15,0,0,2,,,-1,0,,4.3400002,3.8800001,0,72,,16,,2.0999999,1,0,4.5001173,-1.5001172
240047,201301,20131,2013,136,,,120.42,115.53,123.55,3,10,53,3,1,98,96,1,1,1,1,2,23,47,5,5,3,1,3,3,1,3,3,1,23,0,1,12,16,5,73,56,5,73,0,150000,1,5,5,5,5,4,3,1,1,170000,1,1,,1,73,12,1939,3,2,4,0,2,1,4,1,,14,,,1,7,7,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,1,,1,1,1,1,1,-1,-1,0,3,3,1,1,-1,-1,6.4751077,1,1,73,1939,0,1,0,1,0,0,2,2,0,0,0,0,1,,,1,7,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,4,4,0,75,50,3,95,60,50,0,2,,,,,,4.3400002,3.8800001,0,23,73,12,,2.0999999,1,0,4.4371891,-1.4371892
240322,201301,20131,2013,1111,193,201207,31.6,77.690002,2,5,59,51,5,3,,0,3,5,5,5,5,0,0,1,5,1,1,2,2,1,10,10,1,12,16,1,16,12,5,61,52,1,12,0,175000,1,5,1,5,5,4,3,1,5,300000,1,1,,1,63,11,1949,4,2,1,0,2,1,5,1,1,16,,,1,50,50,1,10,10,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,0,0,0,-1,-1,-1,-1,1,-1,1,2,10,1,1,-1,1,6.6292582,1,-1,63,1949,0,0,1,1,1,0,2,2,0,0,0,0,1,,,1,50,1,10,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,0,70,40,5,50,70,40,0,1,,,-1,1,,4.3400002,3.8800001,0,12,12,16,,2.0999999,1,0,4.3585291,-2.3585293
240308,201301,20131,2013,1097,125,201207,46.41,2,74.93,5,54,53,3,5,5,-5,3,5,3,5,1,0,0,5,1,1,1,10,10,1,10,10,5,62,0,5,62,0,5,62,89,5,61,0,19000,1,5,5,1,1,1,1,2,,,,1,,1,85,5,1927,3,2,3,0,1,1,3,5,1,12,,,1,10,10,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,-1,-5,0,-1,0,-1,1,-1,1,1,10,10,-1,-1,-1,-1,4.4089112,0,,85,1927,0,1,0,1,0,0,1,1,0,0,0,0,0,,,1,10,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,1,0,,,,,,,,0,100,40,3,10,25,40,0,4,20,-10,1,-1,-5,4.3400002,3.8800001,0,62,61,62,,2.0999999,1,0,4.5315809,5.4684191
240135,201301,20131,2013,359,,,120.42,115.53,123.55,3,0,0,3,1,15,15,3,1,1,1,1,0,0,5,3,3,1,15,15,1,10,10,1,21,0,5,62,0,5,61,0,1,30,0,52000,1,5,5,1,3,2,2,2,,,,5,,,54,1,1959,4,2,3,0,1,1,6,1,1,17,,,1,100,100,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,1,15,0,1,1,1,1,-1,0,0,15,10,1,-1,-1,1,5.4157157,0,,54,1959,0,0,1,1,0,0,1,1,0,0,0,0,1,,,1,100,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,10,25,40,3,80,20,40,10,4,,,,,,4.3400002,3.8800001,0,21,30,62,,2.0999999,1,0,4.2877355,10.712265
240167,201301,20131,2013,391,,,90.809998,153.38,50.619999,1,12,0,1,1,6,6,3,1,3,5,5,45,0,3,5,1,1,5,5,1,5,5,1,12,16,1,12,16,5,86,0,1,12,0,,2,,,,,,,1,3,230000,1,1,,1,,,,4,2,1,0,2,1,5,1,1,16,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,1,6,0,1,0,-1,-1,0,-1,1,5,5,1,1,-1,1,,1,0,,,0,0,1,1,1,0,2,2,0,0,0,0,1,,,0,0,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,50,20,70,5,80,70,70,50,3,,,,,,4.3400002,3.8800001,0,12,12,12,,2.0999999,1,0,,
239999,201301,20131,2013,88,,,2,2,2,5,56,54,5,1,3,3,5,5,5,5,5,72,55,1,5,1,1,8,8,1,12,12,5,51,53,1,12,16,5,52,61,1,13,12,60000,1,5,5,5,3,3,2,1,5,224000,1,1,250000,2,84,2,1928,3,2,4,1,1,1,3,5,1,11,,,3,,0,3,,0,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,1,3,-1,-1,-1,-1,-1,1,-1,1,8,12,-1,1,-1,1,5.5588169,1,-1,84,1928,0,1,0,1,0,1,1,2,0,0,0,0,0,,,0,0,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,14,-14,1,4,4,0,20,20,5,10,30,20,0,4,,,,,,4.3400002,3.8800001,0,51,13,12,,2.0999999,1,0,4.523715,3.4762847
240405,201301,20131,2013,1229,335,201207,61.209999,77.690002,50.619999,1,10,27,1,1,98,96,1,1,3,5,5,0,0,3,3,3,1,2,2,1,4,4,5,61,62,1,16,12,5,52,86,1,16,0,82500,1,5,5,5,4,3,3,1,3,67000,1,1,40000,1,39,10,1973,2,2,1,1,2,3,4,5,1,14,,,1,11,11,3,,0,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,1,,1,1,0,-1,-1,0,0,0,2,4,-1,1,-1,1,5.8772702,1,0,39,1973,0,0,0,1,1,1,2,3,0,1,0,0,0,,,1,11,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,1,0,,5,3,-3,3,,0,0,50,70,5,25,10,70,0,1,,,-1,0,,4.3400002,3.8800001,0,61,16,16,,2.0999999,1,0,4.1697454,-2.1697454
240067,201301,20131,2013,156,,,105.61,77.690002,123.55,3,0,0,3,1,3,3,1,1,1,1,2,18,36,5,3,1,1,1,1,1,1,1,8,,,1,16,12,1,31,16,1,12,0,180000,1,5,1,5,5,4,3,1,1,685000,1,1,225000,1,49,10,1963,3,2,1,3,2,1,5,1,1,16,,,1,10,10,1,10,10,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,1,3,1,1,1,1,1,-1,0,1,1,1,,1,1,1,6.6574292,1,1,49,1963,0,1,0,1,1,3,2,5,0,0,0,0,1,,,1,10,1,10,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,5,5,1,3,3,15,90,80,3,55,85,80,15,1,,,,,,4.3400002,3.8800001,0,,12,16,,2.0999999,1,0,4.2484055,-3.2484055
240161,201301,20131,2013,385,,,46.41,2,74.93,5,61,50,3,1,2,2,5,1,3,5,2,20,60,3,1,3,1,5,5,1,10,10,5,51,61,1,16,0,5,61,52,5,70,78,60000,1,5,5,5,3,3,2,1,3,295000,1,1,60000,1,55,6,1957,1,2,3,1,2,1,6,1,1,17,,,1,200,200,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,1,2,-1,1,0,-1,1,0,1,0,5,10,-1,1,-1,-1,5.5588169,1,0,55,1957,1,0,0,1,0,1,2,3,0,0,0,0,1,,,1,200,0,0,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,2,100,2,1,100,50,2,2,3,,,,,,4.3400002,3.8800001,0,51,70,16,,2.0999999,1,0,4.2956014,.70439863
240240,201301,20131,2013,1029,281,201207,135.22,153.38,123.55,1,20,0,3,3,,0,3,1,3,1,2,23,21,5,3,1,2,98,96,1,98,96,1,12,0,5,59,61,1,19,0,1,41,0,11000,1,1,5,1,1,1,1,2,,,,5,,,55,4,1957,4,2,1,2,2,3,1,5,5,6,,,3,,0,1,2,2,1.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,0,0,0,1,0,1,1,-1,0,1,,,1,-1,1,1,3.8623674,0,,55,1957,0,0,1,1,1,2,2,4,0,1,0,0,0,,,0,0,1,2,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,,,,,,,20,20,30,5,0,0,30,20,4,0,,-1,1,,4.3400002,3.8800001,1,12,41,59,,2.0999999,0,0,4.2956014,
240286,201301,20131,2013,1075,39,201207,31.6,77.690002,2,5,54,53,5,3,,0,5,5,3,5,5,0,0,3,5,3,1,3,3,1,5,5,1,98,0,1,12,16,5,52,0,9,,,,2,,,,,,,1,3,250000,1,5,,,81,1,1932,4,2,5,0,1,1,3,5,1,12,,,1,13,13,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,0,0,-1,-1,0,-1,-1,0,-1,0,3,5,1,1,-1,,,1,0,81,1932,0,0,1,1,0,0,1,1,0,0,0,0,0,,,1,13,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,3,,0,0,5,0,3,0,5,0,0,2,0,3,1,0,1.5,4.3400002,3.8800001,1,,,12,,2.0999999,1,0,4.5001173,-1.5001172
240000,201301,20131,2013,89,,,16.799999,39.84,2,3,0,0,5,3,,0,5,5,5,5,5,56,58,1,5,1,1,20,20,1,10,10,5,62,0,1,16,0,5,52,0,1,23,0,75000,2,5,5,5,4,3,2,1,5,,1,1,,1,,,,2,2,1,0,2,,5,1,1,16,,,1,200,200,1,125,125,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,1,20,10,-1,1,-1,1,5.7819605,1,-1,,,0,0,0,1,1,0,2,2,0,0,0,0,1,,,1,200,1,125,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,5,-5,5,5,-5,30,20,0,5,5,10,0,30,4,,,,,,4.3400002,3.8800001,0,62,23,16,,2.0999999,1,0,,
240353,201301,20131,2013,1142,227,201207,16.799999,2,26.309999,5,52,0,3,5,25,-25,5,3,3,5,5,0,0,3,5,3,1,3,3,1,3,3,5,61,52,1,13,16,5,52,53,1,12,0,100000,1,5,5,5,4,3,3,1,1,140000,1,1,60000,1,60,5,1952,4,2,1,0,2,1,5,1,1,16,,,1,100,100,1,25,25,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,-1,-25,-1,0,0,-1,-1,0,-1,0,3,3,-1,1,-1,1,6.0696425,1,1,60,1952,0,0,1,1,1,0,2,2,0,0,0,0,1,,,1,100,1,25,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,1,2,2,90,40,40,5,10,80,40,90,2,5,-2,-1,0,-1,4.3400002,3.8800001,1,61,12,13,,2.0999999,1,0,4.3349314,-1.3349314
240266,201301,20131,2013,1055,180,201207,76.010002,115.53,50.619999,3,0,0,1,5,30,-30,5,3,3,5,5,63,72,3,5,1,1,10,10,1,10,10,1,12,0,5,61,62,5,61,0,1,11,0,35000,1,5,5,1,2,2,1,1,3,150000,1,1,8000,1,61,1,1952,4,2,3,0,2,1,4,1,1,15,,,1,100,100,1,100,100,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,-1,-30,-1,0,0,-1,-1,0,-1,1,10,10,1,-1,-1,1,5.0198202,1,0,61,1952,0,0,1,1,0,0,2,2,0,0,0,0,1,,,1,100,1,100,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,1,5,5,100,25,0,5,0,100,0,100,4,15,-5,1,0,-2.5,4.3400002,3.8800001,0,12,11,61,,2.0999999,1,0,4.3427973,5.6572027
239939,201301,20131,2013,28,,,46.41,77.690002,26.309999,5,54,50,3,3,,0,3,5,3,5,5,58,61,1,5,1,1,5,5,1,2,2,1,12,0,1,16,12,5,51,86,5,70,73,60000,1,5,5,5,3,3,2,2,,,,1,5000,1,42,8,1970,1,2,3,0,2,1,4,5,1,13,,,1,50,50,1,25,25,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,0,-1,0,-1,-1,1,-1,1,5,2,1,1,-1,-1,5.5588169,0,,42,1970,1,0,0,1,0,0,2,2,0,0,0,0,0,,,1,50,1,25,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,20,80,3,50,20,80,0,3,,,,,,4.3400002,3.8800001,0,12,70,16,,2.0999999,1,0,4.1933436,.80665654
240010,201301,20131,2013,99,,,46.41,115.53,2,3,0,0,5,5,50,-50,5,5,3,5,5,23,85,3,3,1,1,98,96,1,98,96,1,12,0,1,16,12,5,61,52,1,12,0,,2,,,,,,,1,5,120000,1,1,,1,57,2,1955,3,2,1,0,2,1,3,5,1,12,,,3,,0,3,,0,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,-1,-1,-50,-1,-1,0,-1,-1,0,0,1,,,1,1,-1,1,,1,-1,57,1955,0,1,0,1,1,0,2,2,0,0,0,0,0,,,0,0,0,0,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,5,3,-3,3,,0,0,0,20,5,0,0,20,0,4,,,,,,4.3400002,3.8800001,0,12,12,16,,2.0999999,0,0,4.3113332,
240260,201301,20131,2013,1049,48,201207,61.209999,2,99.239998,5,53,58,3,3,,0,5,3,5,9,1,56,58,3,3,1,1,3,3,1,3,3,5,51,59,1,12,16,5,52,53,5,51,0,17500,2,1,5,1,1,1,1,1,5,235000,1,1,,1,84,1,1928,1,2,4,0,1,1,2,5,5,11,,,8,,998,1,45,45,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,-1,0,-1,,1,0,0,1,3,3,-1,1,-1,-1,4.326673,1,-1,84,1928,1,0,0,1,0,0,1,1,0,0,0,0,0,,,,,1,45,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,1,1,1,0,0,0,5,0,5,0,0,2,1,2,-1,0,1,4.3400002,3.8800001,1,51,51,12,,2.0999999,1,0,4.523715,-1.5237151
239926,201301,20131,2013,15,,,90.809998,153.38,50.619999,1,13,0,1,3,,0,5,5,3,5,4,56,58,1,3,1,1,2,2,1,2,2,1,12,0,1,12,0,8,,,3,42,0,175000,2,5,1,5,5,4,3,1,1,200000,1,1,250000,2,61,12,1951,2,2,4,0,1,1,6,1,1,17,,,1,30,30,3,,0,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,0,0,-1,-1,0,-1,-1,1,0,1,2,2,1,1,,0,6.6292582,1,1,61,1951,0,0,0,1,0,0,1,1,0,0,0,0,1,,,1,30,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,0,70,20,1,50,85,20,0,1,,,,,,4.3400002,3.8800001,0,12,42,12,,2.0999999,1,0,4.3427973,-2.3427973
240073,201301,20131,2013,162,,,46.41,77.690002,26.309999,5,56,54,5,1,98,96,5,5,5,9,5,0,0,1,3,3,1,9,9,1,10,10,1,33,12,1,16,0,5,52,53,5,51,0,85000,1,5,5,5,4,3,3,2,,,,1,37500,2,37,3,1975,3,2,1,0,2,5,5,1,1,16,,,1,100,100,1,25,25,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,1,,-1,-1,-1,,-1,1,0,0,9,10,1,1,-1,-1,5.9071236,0,,37,1975,0,1,0,1,1,0,2,2,0,0,0,1,1,,,1,100,1,25,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,5,0,15,5,35,20,15,5,4,,,,,,4.3400002,3.8800001,0,33,51,16,,2.0999999,1,0,4.1540136,4.8459864
240014,201301,20131,2013,103,,,61.209999,115.53,26.309999,3,60,0,3,1,1,1,5,5,3,5,5,60,0,3,5,3,1,3,3,1,1,1,1,11,0,1,12,0,5,52,0,1,33,0,,2,,,,,,,2,,,,5,,,72,6,1940,3,2,5,0,1,1,4,5,1,14,,,1,7,7,1,5,5,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,1,1,-1,-1,0,-1,-1,0,-1,0,3,1,1,1,-1,1,,0,,72,1940,0,1,0,1,0,0,1,1,0,0,0,0,0,,,1,7,1,5,1,-3.04,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,30,5,3,5,3,5,0,2,,,,,,4.3400002,3.8800001,0,11,33,12,,2.0999999,1,0,4.4293232,-1.4293232
